,hotel_name,review_text,review_type,polarity,word_count,sentence_count,avgwordsper_sentence,cleaned_text,sentiment_polarity,sentiment_subjectivity,emotion,pos_counts,entities,pronouns,action_verbs
942,ambassador,"I arrived here at about 8pm after a flight from California. I didn't know about the renovation when I made the reservations, but that didn't bother me very much. I was helped by a man at the front desk named Ben, who was friendly enough, but literally just handed me my room key and told me to have a nice stay. He gave me NO information about anything. I had no idea where breakfast was served, or even if there WAS breakfast. There was also an EXTREMELY unpleasant woman working behind the desk(she wasn't wearing a name tag but was African American, slim with short hair) who seemed to be actually radiating hostility. It made me very uncomfortable and needless to say, made me feel unwelcome. I actually felt like I was putting her out by staying in the hotel. I encountered her again the next morning when I had to go downstairs to ask a question and again tried to smile at her a bit, and again was met with utter disdain and rudeness. I also watched her interact with another guest and saw her act with the same rudeness and bad manners. No matter what may be going on in one's life, when you work in customer service you need to leave whatever is happening at the door and put on a smile. I was appalled by her demeanor. My room was alright, there was no clock which I found very odd. Since I came from a different time zone my computer and phone had 2 different times and I was constantly confused as to which one was correct, especially upon waking up in the morning. It would have been nice to have a clock. There was also no literature on local sites, maps, restaurant menus, or even anything with the hotel's name and address in the room. Also, the mattress was the absolute worst mattress I've ever slept on in my life. I woke up every morning with a sore back and neck. I've had better sleep on a hard, lumpy futon. It was absurd. Like another person posted, my tub did not drain either, and I was also shocked that there were no soda machines or ice machines to be found. Maybe they were around somewhere, but I wasn't made aware of it at check-in, and I didn't want to go downstairs and ask for fear of being treated like I was a burden to the employees. The hotel is in a good location and the rooms look nice upon first glance, but I absolutely would not stay here again. I've had more pleasant stays at a cheap chain hotel, which was a bummer because it was my first visit to Chicago and I had pretty high expectations.",truthful,negative,2439,24,101.625,arrived 8pm flight california n't know renovation made reservations n't bother much helped man front desk named ben friendly enough literally handed room key told nice stay gave information anything idea breakfast served even breakfast also extremely unpleasant woman working behind desk n't wearing name tag african american slim short hair seemed actually radiating hostility made uncomfortable needless say made feel unwelcome actually felt like putting staying hotel encountered next morning go downstairs ask question tried smile bit met utter disdain rudeness also watched interact another guest saw act rudeness bad manners matter may going one 's life work customer service need leave whatever happening door put smile appalled demeanor room alright clock found odd since came different time zone computer phone 2 different times constantly confused one correct especially upon waking morning would nice clock also literature local sites maps restaurant menus even anything hotel 's name address room also mattress absolute worst mattress 've ever slept life woke every morning sore back neck 've better sleep hard lumpy futon absurd like another person posted tub drain either also shocked soda machines ice machines found maybe around somewhere n't made aware check-in n't want go downstairs ask fear treated like burden employees hotel good location rooms look nice upon first glance absolutely would stay 've pleasant stays cheap chain hotel bummer first visit chicago pretty high expectations,0.005909090909090917,0.584810606060606,Trust,"Counter({'NOUN': 77, 'VERB': 54, 'ADJ': 32, 'ADV': 24, 'PROPN': 10, 'AUX': 8, 'PART': 7, 'ADP': 5, 'DET': 4, 'NUM': 3, 'PRON': 3, 'SCONJ': 3, 'PUNCT': 2, 'INTJ': 1, 'CCONJ': 1})","[('8pm', 'TIME'), ('california', 'GPE'), ('ben', 'PERSON'), ('african american', 'NORP'), ('next morning', 'TIME'), ('2', 'CARDINAL'), ('one', 'CARDINAL'), ('every morning', 'TIME'), ('futon absurd', 'PERSON'), ('first', 'ORDINAL'), ('first', 'ORDINAL'), ('chicago', 'GPE')]","['anything', 'one', 'anything']","['arrived', 'know', 'made', 'bother', 'helped', 'man', 'named', 'told', 'gave', 'served', 'working', 'wearing', 'seemed', 'radiating', 'made', 'made', 'feel', 'felt', 'putting', 'staying', 'encountered', 'go', 'ask', 'tried', 'met', 'watched', 'interact', 'saw', 'matter', 'going', 'leave', 'happening', 'put', 'appalled', 'found', 'came', 'confused', 'waking', 'mattress', 'slept', 'woke', 'sleep', 'posted', 'shocked', 'found', 'made', 'want', 'go', 'ask', 'treated', 'look', 'stay', 'stays', 'visit']"
943,affinia,"I've been here for 4 days. Great location right off of miracle mile, near all major hotels, best shopping and theatres. Rooms very large. Hotel staff very friendly and helpful, and respond immediately. Problems: there frequently are homeless people (even during daylight) on Superior between St. Clair and Michigan Avenue (the main route you walk for or all activities, and just about everything is in walking distance from here). At night, the street on the north side of Superior is dark, and it usually smells strongly of several unpleasant odors. The street people do not approach you, although they may stare as you go by. Usually 2 or more along the way, where they sleep on the window sills of Neiman Marcus. I would not think a woman would feel safe by herself. (I am from a large city and do not have a street people phobia.) There are homeless up and down Michigan Street, but this is different as it's a lonely stretch and no open business is along either side of the street. The entire hotel needs a lot of cosmetic work, and apparently will soon undergo a major renovation. For now, expect two extremely small, warm, slow elevators with long waits serving 17 floors and warm, cramped hallways! All the walls throughout the hotel need painting, and the wallpaper is peeling in places. In the room, several electrical outlets were hanging out of the connection, the carpets were stained, the bathrooms needed new grout (some mold visible), the TV is very small (16 Inch?) and the windows very, very dirty. You won't get your room serviced unless you ask for it, sometimes more than once. The ""pub "" downstairs is run down, dark and kind of creepy. Food and room service are very expensive, as is parking ($34/day public and $38/day valet). On the plus side, the bed was very comfortable, there was ample comfortable furniture in the sitting area, plenty of space and a decent view as the hotels spans St. Clair street toward the north and south. You can see a sliver of Lake Michigan. Pool small, but clean. All in all, it was clean and quiet and provides lots of space for sitting around in the room, but I think it is overpriced, and I would not stay here again.",truthful,negative,2175,23,94.56521739130434,'ve 4 days great location right miracle mile near major hotels best shopping theatres rooms large hotel staff friendly helpful respond immediately problems frequently homeless people even daylight superior st. clair michigan avenue main route walk activities everything walking distance night street north side superior dark usually smells strongly several unpleasant odors street people approach although may stare go usually 2 along way sleep window sills neiman marcus would think woman would feel safe large city street people phobia homeless michigan street different 's lonely stretch open business along either side street entire hotel needs lot cosmetic work apparently soon undergo major renovation expect two extremely small warm slow elevators long waits serving 17 floors warm cramped hallways walls throughout hotel need painting wallpaper peeling places room several electrical outlets hanging connection carpets stained bathrooms needed new grout mold visible tv small 16 inch windows dirty wo n't get room serviced unless ask sometimes `` pub `` downstairs run dark kind creepy food room service expensive parking 34/day public 38/day valet plus side bed comfortable ample comfortable furniture sitting area plenty space decent view hotels spans st. clair street toward north south see sliver lake michigan pool small clean clean quiet provides lots space sitting around room think overpriced would stay,0.10482924482924483,0.5204978354978355,Trust,"Counter({'NOUN': 73, 'ADJ': 43, 'VERB': 36, 'PROPN': 26, 'ADV': 11, 'NUM': 7, 'ADP': 6, 'AUX': 5, 'PUNCT': 4, 'SCONJ': 2, 'PART': 2, 'CCONJ': 2, 'SYM': 2, 'PRON': 1})","[('4 days', 'DATE'), ('clair', 'PERSON'), ('michigan avenue', 'FAC'), ('night', 'TIME'), ('2', 'CARDINAL'), ('sills neiman', 'PERSON'), ('michigan street', 'FAC'), ('two', 'CARDINAL'), ('17', 'CARDINAL'), ('16 inch', 'QUANTITY'), ('creepy', 'NORP'), ('34/day', 'DATE'), ('38/day', 'DATE'), ('spans st. clair street', 'PRODUCT')]",['everything'],"[""'"", 've', 'problems', 'daylight', 'walking', 'smells', 'approach', 'stare', 'go', 'sills', 'think', 'feel', 'phobia', 'needs', 'undergo', 'expect', 'serving', 'cramped', 'hallways', 'need', 'painting', 'peeling', 'hanging', 'stained', 'needed', 'get', 'serviced', 'ask', 'run', 'sitting', 'see', 'provides', 'sitting', 'think', 'overpriced', 'stay']"
944,talbott,"The Talbott Hotel itself is a bit worn around the edges. No - not a bit worn - very much so I'm sorry to say. Although the location a block and a half from the best part of Michigan Ave. can't be beat, and the level of service is on par with many Four Seasons, there were quite a few bumps in the road. Number one, the rooms are quite dreary - brown on brown is just so not pleasing. The desk chair was so badly worn that the ""lift"" button simply swirled down when you sat in it and no we're not grossly obese. The back of the chair leaned so much it was uncomfortable. My husband had to use 2 couch pillows to use it - one to get him up to desk heighth, one up against his back to scoot him up to the desk. The bathroom was oddly arranged so that the door swung up right next to the sink, so if you were using the far sink and someone needed to enter the bathroom you got hit with the door. The towels were very well worn and thin, although bath sized, which was a plus. The restaurant downstairs is practically another posting - suffice to say, it was horrific. We had some appetizers outside on the nice streetside tables, and they (appetizers) were awful and looked as though a child had tossed them together in the kitchen. A room service sandwich ordered later in our visit was totally wet on the side, served on a large white plate, and was one slice of meat and one slice of plastic American cheese on a grocery store-like roll - very very sad. Even the menu, as limited as it was, looked as though someone's child had written it out. The good news is that Chicago is a fairly well-read restaurant town so there are plenty of other places to go. Unfortunately for us, the 3 days we stayed there was a large convention and jazz festival in town so we paid $325/nt for our disappointments. The good news is that the mini bars' wares were incredibly well-priced - when's the last time you had a $4 beer anywhere in a hotel? (even if it was Bud and Bud lite - lol!~) The front desk and curbside staff could not have been more accommodating. The water out of the shower was hot and plentiful, and the bed comfortable. The A/C was not noisy nor uncomfortable whatsoever, and we had it going the entire time as it was in the 90's our entire stay. Free wi-fi - YES! And it wasn't horribly grindingly slow! No need for the advertised ""upgrade"" for faster wi-fi. Talbott - please update your rooms and get a new restaurant concept and you will be ahead of the game. Apparently there are enough folks getting deals on rooms here so they are pleased, but we were sadly not.",truthful,negative,2569,24,107.04166666666667,talbott hotel bit worn around edges bit worn much 'm sorry say although location block half best part michigan ave. ca n't beat level service par many four seasons quite bumps road number one rooms quite dreary brown brown pleasing desk chair badly worn `` lift '' button simply swirled sat 're grossly obese back chair leaned much uncomfortable husband use 2 couch pillows use one get desk heighth one back scoot desk bathroom oddly arranged door swung right next sink using far sink someone needed enter bathroom got hit door towels well worn thin although bath sized plus restaurant downstairs practically another posting suffice say horrific appetizers outside nice streetside tables appetizers awful looked though child tossed together kitchen room service sandwich ordered later visit totally wet side served large white plate one slice meat one slice plastic american cheese grocery store-like roll sad even menu limited looked though someone 's child written good news chicago fairly well-read restaurant town plenty places go unfortunately us 3 days stayed large convention jazz festival town paid 325/nt disappointments good news mini bars wares incredibly well-priced 's last time 4 beer anywhere hotel even bud bud lite lol front desk curbside staff could accommodating water shower hot plentiful bed comfortable a/c noisy uncomfortable whatsoever going entire time 90 's entire stay free wi-fi yes n't horribly grindingly slow need advertised `` upgrade '' faster wi-fi talbott please update rooms get new restaurant concept ahead game apparently enough folks getting deals rooms pleased sadly,0.0020401584231371423,0.5595192042000552,Trust,"Counter({'NOUN': 91, 'ADJ': 44, 'VERB': 39, 'ADV': 28, 'PROPN': 17, 'PUNCT': 12, 'NUM': 11, 'PRON': 5, 'PART': 5, 'SCONJ': 4, 'AUX': 4, 'ADP': 2, 'DET': 2, 'SYM': 2, 'INTJ': 2, 'CCONJ': 1})","[('half', 'CARDINAL'), ('michigan', 'GPE'), ('one', 'CARDINAL'), ('obese', 'NORP'), ('2', 'CARDINAL'), ('one', 'CARDINAL'), ('one', 'CARDINAL'), ('one', 'CARDINAL'), ('american', 'NORP'), ('chicago', 'GPE'), ('3 days', 'DATE'), ('325', 'CARDINAL'), ('4', 'CARDINAL'), ('90', 'DATE')]","['half', 'someone', 'someone', 'us', 'bud']","['worn', 'worn', 'm', 'say', 'block', 'beat', 'swirled', 'sat', 'leaned', 'use', 'use', 'heighth', 'arranged', 'swung', 'using', 'needed', 'hit', 'say', 'tables', 'looked', 'tossed', 'ordered', 'served', 'limited', 'looked', 'written', 'read', 'go', 'stayed', 'paid', 'priced', 'accommodating', 'going', 'advertised', 'upgrade', 'update', 'get', 'getting', 'pleased']"
945,affinia,"My husband and I stayed overnight at the Affinia. Prior reviews led us to believe this was a quality hotel; not true. Since it was a very special occasion, and also because we were only staying overnight, we didn't let the shabbiness and poor service of the hotel ruin our weekend. However, this would have qualified as one of the poorest hotel experiences. I've ever had. First, the smells: The linens and pillows on our bed smelled moldy and mildewy. The odors were not mild, and I found it pretty repulsive. I couldn't wait to jump out of bed in the morning, to get away from the odors. Hard to sleep and certainly didn't want to be in the bed any longer than absolutely necessary. I didn't discover how disgusting the bed smelled until around midnight when we got into bed. At that point, I chose not to contact housekeeping because (a) I was exhausted, and (b) I didn't want to upset my husband, who had fallen immediately to sleep after a long day of sightseeing. Also, the bathroom smelled like vinegar. Perhaps this is the cleaning agent used by Affinia, but the odor should have dissipated over the course of our stay and it never did. Incidentally, the bathroom floor tiles and wallpaper looked like they had seen better days; not a well-maintained property. Second, the elevators: If you stay above the first few floors, there are only two elevators that run from ground level to the rooftop c-view bar. With so many floors to service, and so many people going up to the c-view bar on a saturday, these elevators took forever to come, and were often full they did. Annoying. Also, on one occasion, there were several bottles (water and soda) left in the elevator; clearly, the maintenance crew doesn't inspect and clean the common areas frequently. Finally, and perhaps the most disappointing was the service when we arrived. First, when we booked, we asked for as quiet a room as possible. The hotel is located near Northwestern Memorial Hospital. But, its proximity to Michigan Ave., and the lack of accomodations elsewhere (due to the Transformers movie filming and a big international convention taking place the same week-end), led us to stay here anyway. At check-in, the clerk noted our request, and said our room was quiet room since it was not ""next to the elevators."" When we arrived at our room, we discovered that we were across from the elevators. Obviously, she was technically correct that we weren't next to the elevators, but it was still so close (15-20 feet) that we could hear the elevator noise. Also, since it was a special occasion, we asked if we could upgrade. The disingenuous, snarky, condescending clerk told us that checking in early was an upgrade. Clearly, the woman has not travelled enough to know that in many quality hotels, this is a matter of routine, not exception. Pretty awful experience all the way around. Other reviewers must have very low expectations. Can't explain any of the good reviews otherwise.",truthful,negative,2956,31,95.35483870967742,husband stayed overnight affinia prior reviews led us believe quality hotel true since special occasion also staying overnight n't let shabbiness poor service hotel ruin weekend however would qualified one poorest hotel experiences 've ever first smells linens pillows bed smelled moldy mildewy odors mild found pretty repulsive could n't wait jump bed morning get away odors hard sleep certainly n't want bed longer absolutely necessary n't discover disgusting bed smelled around midnight got bed point chose contact housekeeping exhausted b n't want upset husband fallen immediately sleep long day sightseeing also bathroom smelled like vinegar perhaps cleaning agent used affinia odor dissipated course stay never incidentally bathroom floor tiles wallpaper looked like seen better days well-maintained property second elevators stay first floors two elevators run ground level rooftop c-view bar many floors service many people going c-view bar saturday elevators took forever come often full annoying also one occasion several bottles water soda left elevator clearly maintenance crew n't inspect clean common areas frequently finally perhaps disappointing service arrived first booked asked quiet room possible hotel located near northwestern memorial hospital proximity michigan ave. lack accomodations elsewhere due transformers movie filming big international convention taking place week-end led us stay anyway check-in clerk noted request said room quiet room since `` next elevators '' arrived room discovered across elevators obviously technically correct n't next elevators still close 15-20 feet could hear elevator noise also since special occasion asked could upgrade disingenuous snarky condescending clerk told us checking early upgrade clearly woman travelled enough know many quality hotels matter routine exception pretty awful experience way around reviewers must low expectations ca n't explain good reviews otherwise,0.03642350557244174,0.48009118541033446,Trust,"Counter({'NOUN': 100, 'VERB': 59, 'ADJ': 45, 'ADV': 33, 'AUX': 9, 'PUNCT': 9, 'PART': 8, 'ADP': 8, 'PROPN': 8, 'NUM': 5, 'PRON': 3, 'SCONJ': 3, 'SYM': 1})","[('one', 'CARDINAL'), ('first', 'ORDINAL'), ('jump bed', 'PERSON'), ('around midnight', 'TIME'), ('second', 'ORDINAL'), ('first', 'ORDINAL'), ('two', 'CARDINAL'), ('saturday', 'DATE'), ('one', 'CARDINAL'), ('first', 'ORDINAL'), ('northwestern memorial hospital proximity michigan', 'FAC'), ('week-end', 'DATE'), ('15-20 feet', 'QUANTITY'), ('snarky', 'ORG')]","['us', 'us', 'us']","['stayed', 'led', 'believe', 'staying', 'let', 'qualified', 'smells', 'pillows', 'smelled', 'found', 'wait', 'get', 'want', 'discover', 'smelled', 'got', 'chose', 'want', 'fallen', 'sleep', 'smelled', 'cleaning', 'used', 'dissipated', 'stay', 'looked', 'seen', 'maintained', 'stay', 'run', 'service', 'going', 'took', 'come', 'left', 'inspect', 'arrived', 'booked', 'asked', 'located', 'filming', 'taking', 'led', 'stay', 'noted', 'said', 'arrived', 'discovered', 'close', 'hear', 'asked', 'upgrade', 'condescending', 'told', 'checking', 'travelled', 'know', 'matter', 'explain']"
946,ambassador,"The hotel is just ok. Stayed there for 5 days when visiting friends. They had a renovation going so there was no lobby, bar or anything. Just a decently furnished room for 200 usd. The renovation was not annoying but i think they ahould charge... much less untill its done. You cant beat the location! Very convenient especially if u like chicqgo nightlife!",truthful,negative,357,7,51.0,hotel ok. stayed 5 days visiting friends renovation going lobby bar anything decently furnished room 200 usd renovation annoying think ahould charge ... much less untill done cant beat location convenient especially u like chicqgo nightlife,-0.06000000000000001,0.6266666666666667,Fear,"Counter({'NOUN': 12, 'VERB': 8, 'PROPN': 3, 'ADV': 3, 'ADJ': 3, 'PUNCT': 2, 'NUM': 2, 'AUX': 2, 'PRON': 1, 'PART': 1, 'ADP': 1})","[('5 days', 'DATE'), ('200', 'CARDINAL')]",['anything'],"['stayed', 'visiting', 'going', 'furnished', 'think', 'charge', 'done', 'beat']"
947,affinia,"I'd been searching for a cool, non-chain hotel for a weekend getaway with my boyfriend. I thought I'd found a winner in the Affinia... SOO disappointed!! In spite of the fact that our reservation was for two adults, we arrived to find our room had a DOUBLE bed. What?! I was floored, but after a delayed flight and a 2 hour cab ride, was too tired to make a fuss. We were hungry after all the delays and planned on attending an event that night, so we called for room service hoping to keep it simple. I was told that room service would call ME back to take my order...and nothing happened. I didn't want to be late to our event so we ended up going to the restaurant downstairs. Nothing special; entree, dessert and NAB for two still came out to $*...I am no hayseed, I'm WELL aware that everything costs more in Chicago, but this just wasn't worth it. Our room was by the elevator w/ parking garage view...the bathroom was tiny, shower curtain was stained, funky toilet seat/lid, and the vanity featured that ""rude awakening"" lighting normally found in low-rent dressing rooms, i.e., ""Holy crap, have I looked that bad this whole time?!"" If you're a traveler who likes using the in-room coffeemaker, they charge for their chintzy coffees (I don't use these, but... come on). Nice enough ambience in the upstairs bar, but weak drinks... That night, our bed was so tiny and uncomfortable that I almost asked to switch rooms. But the Marathon was that weekend; the hotel was so busy I didn't want to be a pest. I can't believe I was so impressed with this place online. Next time I'll happily pay more to stay someplace that's actually a treat.",truthful,negative,1643,15,109.53333333333333,'d searching cool non-chain hotel weekend getaway boyfriend thought 'd found winner affinia ... soo disappointed spite fact reservation two adults arrived find room double bed floored delayed flight 2 hour cab ride tired make fuss hungry delays planned attending event night called room service hoping keep simple told room service would call back take order ... nothing happened n't want late event ended going restaurant downstairs nothing special entree dessert nab two still came ... hayseed 'm well aware everything costs chicago n't worth room elevator w/ parking garage view ... bathroom tiny shower curtain stained funky toilet seat/lid vanity featured `` rude awakening '' lighting normally found low-rent dressing rooms i.e. `` holy crap looked bad whole time '' 're traveler likes using in-room coffeemaker charge chintzy coffees n't use ... come nice enough ambience upstairs bar weak drinks ... night bed tiny uncomfortable almost asked switch rooms marathon weekend hotel busy n't want pest ca n't believe impressed place online next time 'll happily pay stay someplace 's actually treat,-0.0018959435626102307,0.5044532627865961,Fear,"Counter({'NOUN': 62, 'VERB': 38, 'ADJ': 29, 'PUNCT': 14, 'PROPN': 11, 'ADV': 9, 'AUX': 6, 'PART': 6, 'NUM': 3, 'PRON': 3, 'SYM': 1, 'X': 1, 'ADP': 1})","[('weekend', 'DATE'), ('two', 'CARDINAL'), ('2 hour', 'TIME'), ('night', 'TIME'), ('two', 'CARDINAL'), ('chicago', 'GPE'), ('w/', 'PERSON'), ('weekend', 'DATE')]","['nothing', 'nothing', 'everything']","['searching', 'thought', 'found', 'disappointed', 'arrived', 'find', 'floored', 'delayed', 'make', 'planned', 'attending', 'called', 'hoping', 'keep', 'told', 'call', 'happened', 'want', 'ended', 'going', 'downstairs', 'came', 'm', 'costs', 'stained', 'featured', 'found', 'looked', 'likes', 'using', 'use', 'come', 'bar', 'asked', 'want', 'believe', 'pay', 'stay']"
948,talbott,"I selected the Talbott after 3 hrs comparing hotels online. We have had wonderful experiences with boutiques (Monaco, Allegro) and assumed this would be comparable. Good points: the lobby is beautiful, and one staff member took roses I bought for my wife and arranged them nicely. The many problems: When my wife called with a question on our arrival day, the agent could find no reservation -- 15 mins later she was transferred to another person who found the record instantly. When we arrived, the lobby was stuffed with students; nobody tried to manage the group, several of whom pushed ahead to the check-in desk. We left our bags and went out for 2 hrs so we could check in with less hassle. We finally were checked in, after waiting 15 mins while the confused desk clerk searched for rooms. When we got there, our room had not been made up from the last guest. When we complained, we were given an ""upgrade"" to a room that was old and uninspired. Chairs are scuffed, closet shelves are bowed, the air conditioner is noisy, and a wall lamp is loose. The view is of a construction site. Movies-on-demand are dated. We expect this from a budget hotel, not one positioning itself as elegant and upscale. When we returned after an evening out, the card reader to open the main doors did not work. One staff member admonished us (really) for not using the reader, when in fact we had tried. This was embarrassing, as others were standing in the lobby. I tried to access the hotel's wifi network, but was only given a $9.95 upgrade option. I called the desk, and was told to ""click past it"", which of course did nothing. It wasn't until 2 hrs later the complimentary access worked. We are pretty easygoing; we love good treatment and tip handsomely. If we had only 1or 2 problems, we wouldn't write. In fact, we would not have written except the hotel did not make things right. The president wrote a letter, and suggested others at the hotel would be in touch...nobody ever was.",truthful,negative,1978,23,86.0,selected talbott 3 hrs comparing hotels online wonderful experiences boutiques monaco allegro assumed would comparable good points lobby beautiful one staff member took roses bought wife arranged nicely many problems wife called question arrival day agent could find reservation -- 15 mins later transferred another person found record instantly arrived lobby stuffed students nobody tried manage group several pushed ahead check-in desk left bags went 2 hrs could check less hassle finally checked waiting 15 mins confused desk clerk searched rooms got room made last guest complained given `` upgrade '' room old uninspired chairs scuffed closet shelves bowed air conditioner noisy wall lamp loose view construction site movies-on-demand dated expect budget hotel one positioning elegant upscale returned evening card reader open main doors work one staff member admonished us really using reader fact tried embarrassing others standing lobby tried access hotel 's wifi network given 9.95 upgrade option called desk told `` click past '' course nothing n't 2 hrs later complimentary access worked pretty easygoing love good treatment tip handsomely 1or 2 problems would n't write fact would written except hotel make things right president wrote letter suggested others hotel would touch ... nobody ever,0.17352825745682887,0.4924385138670853,Trust,"Counter({'NOUN': 78, 'VERB': 50, 'ADJ': 23, 'PUNCT': 11, 'NUM': 10, 'ADV': 10, 'PROPN': 6, 'AUX': 6, 'PRON': 4, 'PART': 3, 'ADP': 2, 'DET': 1, 'SCONJ': 1})","[('3', 'CARDINAL'), ('monaco', 'ORG'), ('one', 'CARDINAL'), ('day', 'DATE'), ('15', 'CARDINAL'), ('2', 'CARDINAL'), ('15', 'CARDINAL'), ('evening', 'TIME'), ('one', 'CARDINAL'), ('9.95', 'CARDINAL'), ('2', 'CARDINAL'), ('1or 2', 'DATE')]","['nobody', 'us', 'nothing', 'nobody']","['selected', 'comparing', 'assumed', 'lobby', 'took', 'bought', 'arranged', 'called', 'find', 'transferred', 'found', 'arrived', 'stuffed', 'tried', 'manage', 'pushed', 'left', 'went', 'check', 'checked', 'waiting', 'searched', 'got', 'made', 'complained', 'given', 'bowed', 'dated', 'expect', 'positioning', 'returned', 'open', 'work', 'admonished', 'using', 'tried', 'embarrassing', 'standing', 'tried', 'given', 'called', 'told', 'click', 'worked', 'write', 'written', 'make', 'wrote', 'suggested', 'touch']"
949,hardrock,"Rooms are so dark we had to insist they bring lamps so we could see. The room we had at almost $400 a night was dingy and small. Don't mistakingly think the Hard Rock Cafe is there, it isn't. They have a Chinese restaurant that is overpriced and limited on items. The room service menu is broken down in terms of times you can order certain foods. When my wife wanted a milk shake we had to call the Manager to have it made since the kitchen staff said it wasn't a choice. The Rolled Roast beef sandwich was listed under the 2 am choice and they refused to make it untill again, we called the Manager who did get it to us. The staff did appear friendly, although housekeeping totally disregarded our 'do not disturb' sign and would call us on the phone. Don't make the mistake of staying here but if you do, walk across the street and buy snacks you want because even a soda is $3 plus 19% gratuity. We ended up having to order delivery food brought to us. This is the most overpriced, over rated and dingy hotel we've ever stayed in. Taxi to airport is $40.",truthful,negative,1058,12,88.16666666666667,rooms dark insist bring lamps could see room almost 400 night dingy small n't mistakingly think hard rock cafe n't chinese restaurant overpriced limited items room service menu broken terms times order certain foods wife wanted milk shake call manager made since kitchen staff said n't choice rolled roast beef sandwich listed 2 choice refused make untill called manager get us staff appear friendly although housekeeping totally disregarded 'do disturb sign would call us phone n't make mistake staying walk across street buy snacks want even soda 3 plus 19 gratuity ended order delivery food brought us overpriced rated dingy hotel 've ever stayed taxi airport 40,-0.06375661375661373,0.41177248677248673,Fear,"Counter({'NOUN': 43, 'VERB': 28, 'ADJ': 8, 'ADV': 5, 'NUM': 5, 'PROPN': 4, 'AUX': 4, 'PART': 4, 'SCONJ': 3, 'PRON': 2, 'PUNCT': 1, 'ADP': 1, 'CCONJ': 1})","[('chinese', 'NORP'), ('2', 'CARDINAL'), ('3', 'CARDINAL'), ('19', 'CARDINAL'), ('40', 'CARDINAL')]","['us', 'us']","['insist', 'see', 'think', 'overpriced', 'broken', 'order', 'wanted', 'shake', 'made', 'said', 'rolled', 'listed', 'refused', 'make', 'called', 'get', 'appear', 'disregarded', 'do', 'call', 'make', 'staying', 'want', 'ended', 'brought', 'overpriced', 'rated', 'stayed']"
950,affinia,"We booked this hotel as a last minute vacation planned on doing a little shopping and nightlife downtown. We where woken up at 6:00 in the morning with our bathroom flooded, this water was brown and all the clothing and our belongings left in the bathroom were dirty and sopping wet. We where moved to another room, but it was smaller then the orginal room we had gotten and paid for. The next day the housekeeping service never even came to change our sheets, coffee or towels, which is just horrible service. The service along with the orginal room where perfect, but we do not plan on ever spending another weekend in that flooding hotel.",truthful,negative,641,5,128.2,booked hotel last minute vacation planned little shopping nightlife downtown woken 6:00 morning bathroom flooded water brown clothing belongings left bathroom dirty sopping wet moved another room smaller orginal room gotten paid next day housekeeping service never even came change sheets coffee towels horrible service service along orginal room perfect plan ever spending another weekend flooding hotel,-0.09861111111111111,0.4740740740740741,Fear,"Counter({'NOUN': 28, 'VERB': 11, 'ADJ': 10, 'ADV': 3, 'DET': 2, 'NUM': 1, 'AUX': 1, 'ADP': 1})","[('last minute', 'TIME'), ('6:00 morning', 'TIME'), ('next day', 'DATE'), ('another weekend', 'DATE')]",[],"['booked', 'planned', 'woken', 'flooded', 'left', 'sopping', 'moved', 'paid', 'came', 'spending', 'flooding']"
951,affinia,"Apart from the location, great, but it stops there. Upon check-in, I was informed I would have a queen bed. I asked for a king size bed, and I was told there would be a charge for going up to a king. GIVE ME A BREAK, a surcharge for going from a queen to a king. When I got up to the room, it was like a oven. I could not get the air to work and needed to call twice before getting service. Everything in the room had a charge associated to it, even down to the coffee, $1.00. Now what's up with that? I was very disappointed in the size of the bathroom. Very small. I have stayed there twice and with so many other options, I feel this will be my last.",truthful,negative,653,11,59.36363636363637,apart location great stops upon check-in informed would queen bed asked king size bed told would charge going king give break surcharge going queen king got room like oven could get air work needed call twice getting service everything room charge associated even coffee 1.00 's disappointed size bathroom small stayed twice many options feel last,0.06000000000000001,0.49333333333333335,Trust,"Counter({'NOUN': 21, 'VERB': 16, 'ADJ': 6, 'ADV': 4, 'AUX': 3, 'ADP': 2, 'SCONJ': 1, 'PUNCT': 1, 'PROPN': 1, 'PRON': 1, 'NUM': 1, 'PART': 1})","[('1.00', 'CARDINAL')]",['everything'],"['informed', 'queen', 'asked', 'told', 'charge', 'going', 'give', 'going', 'got', 'get', 'needed', 'call', 'getting', 'associated', 'stayed', 'feel']"
